x,y,z,value
-7.16872,-44.4461,-1.43374,0
-10.0362,-41.5786,-1.43374,0
-7.16872,-41.5786,-1.43374,0
-4.30123,-44.4461,-4.30123,0
-1.43374,-44.4461,-4.30123,0
-4.30123,-41.5786,-4.30123,0
-1.43374,-41.5786,-4.30123,0
-4.30123,-44.4461,-1.43374,0
-1.43374,-44.4461,-1.43374,0
-4.30123,-41.5786,-1.43374,0
-1.43374,-41.5786,-1.43374,0
-10.0362,-38.7111,-4.30123,0
-7.16872,-38.7111,-4.30123,0
-10.0362,-35.8436,-4.30123,0
-7.16872,-35.8436,-4.30123,0
-10.0362,-38.7111,-1.43374,0
-7.16872,-38.7111,-1.43374,0
-10.0362,-35.8436,-1.43374,0
-7.16872,-35.8436,-1.43374,0
-4.30123,-38.7111,-4.30123,0
-1.43374,-38.7111,-4.30123,0
-4.30123,-35.8436,-4.30123,0
-1.43374,-35.8436,-4.30123,0
-4.30123,-38.7111,-1.43374,0
-1.43374,-38.7111,-1.43374,0
-4.30123,-35.8436,-1.43374,0
-1.43374,-35.8436,-1.43374,0
-21.5062,-32.9761,-10.0362,0
-18.6387,-32.9761,-10.0362,0
-21.5062,-30.1086,-10.0362,0
-18.6387,-30.1086,-10.0362,0
-21.5062,-32.9761,-7.16872,0
-18.6387,-32.9761,-7.16872,0
-21.5062,-30.1086,-7.16872,0
-18.6387,-30.1086,-7.16872,0
-15.7712,-32.9761,-10.0362,0
-12.9037,-32.9761,-10.0362,0
-15.7712,-30.1086,-10.0362,0
-12.9037,-30.1086,-10.0362,0
-15.7712,-32.9761,-7.16872,0
-12.9037,-32.9761,-7.16872,0
-15.7712,-30.1086,-7.16872,0
-12.9037,-30.1086,-7.16872,0
-21.5062,-27.2412,-10.0362,0
-18.6387,-27.2412,-10.0362,0
-21.5062,-24.3737,-10.0362,1
-18.6387,-24.3737,-10.0362,1
-21.5062,-27.2412,-7.16872,0
-18.6387,-27.2412,-7.16872,0
-21.5062,-24.3737,-7.16872,1
-18.6387,-24.3737,-7.16872,1
-15.7712,-27.2412,-10.0362,0
-12.9037,-27.2412,-10.0362,1
-15.7712,-24.3737,-10.0362,1
-12.9037,-24.3737,-10.0362,0.5
-15.7712,-27.2412,-7.16872,0
-12.9037,-27.2412,-7.16872,1
-15.7712,-24.3737,-7.16872,1
-12.9037,-24.3737,-7.16872,0.5
-21.5062,-32.9761,-4.30123,0
-18.6387,-32.9761,-4.30123,0
-21.5062,-30.1086,-4.30123,0
-18.6387,-30.1086,-4.30123,0
-21.5062,-32.9761,-1.43374,0
-18.6387,-32.9761,-1.43374,0
-21.5062,-30.1086,-1.43374,0
-18.6387,-30.1086,-1.43374,0
-15.7712,-32.9761,-4.30123,0
-12.9037,-32.9761,-4.30123,0
-15.7712,-30.1086,-4.30123,0
-12.9037,-30.1086,-4.30123,0
-15.7712,-32.9761,-1.43374,0
-12.9037,-32.9761,-1.43374,0
-15.7712,-30.1086,-1.43374,0
-12.9037,-30.1086,-1.43374,0
-21.5062,-27.2412,-4.30123,0
-18.6387,-27.2412,-4.30123,0
-21.5062,-24.3737,-4.30123,1
-18.6387,-24.3737,-4.30123,1
-21.5062,-27.2412,-1.43374,0
-18.6387,-27.2412,-1.43374,0
-21.5062,-24.3737,-1.43374,0
-18.6387,-24.3737,-1.43374,1
-15.7712,-27.2412,-4.30123,1
-12.9037,-27.2412,-4.30123,1
-15.7712,-24.3737,-4.30123,0.5
-12.9037,-24.3737,-4.30123,0.5
-15.7712,-27.2412,-1.43374,1
-12.9037,-27.2412,-1.43374,1
-15.7712,-24.3737,-1.43374,0.5
-12.9037,-24.3737,-1.43374,0.5
-10.0362,-32.9761,-10.0362,0
-7.16872,-32.9761,-10.0362,0
-10.0362,-30.1086,-10.0362,1
-7.16872,-30.1086,-10.0362,1
-10.0362,-32.9761,-7.16872,0
-7.16872,-32.9761,-7.16872,1
-10.0362,-30.1086,-7.16872,1
-7.16872,-30.1086,-7.16872,0.5
-4.30123,-32.9761,-10.0362,1
-1.43374,-32.9761,-10.0362,0.5
-4.30123,-30.1086,-10.0362,0.5
-1.43374,-30.1086,-10.0362,0.5
-4.30123,-32.9761,-7.16872,1
-1.43374,-32.9761,-7.16872,0.5
-4.30123,-30.1086,-7.16872,0.5
-1.43374,-30.1086,-7.16872,0.5
-10.0362,-27.2412,-10.0362,0.5
-7.16872,-27.2412,-10.0362,0.5
-10.0362,-24.3737,-10.0362,0.5
-7.16872,-24.3737,-10.0362,0.5
-10.0362,-27.2412,-7.16872,0.5
-7.16872,-27.2412,-7.16872,0.5
-10.0362,-24.3737,-7.16872,0.5
-7.16872,-24.3737,-7.16872,0.5
-4.30123,-27.2412,-10.0362,0.5
-1.43374,-27.2412,-10.0362,0.5
-4.30123,-24.3737,-10.0362,0.5
-1.43374,-24.3737,-10.0362,0.5
-4.30123,-27.2412,-7.16872,0.5
-1.43374,-27.2412,-7.16872,0.5
-4.30123,-24.3737,-7.16872,0.5
-1.43374,-24.3737,-7.16872,0.5
-10.0362,-32.9761,-4.30123,0
-7.16872,-32.9761,-4.30123,1
-10.0362,-30.1086,-4.30123,1
-7.16872,-30.1086,-4.30123,0.5
-10.0362,-32.9761,-1.43374,0
-7.16872,-32.9761,-1.43374,0
-10.0362,-30.1086,-1.43374,1
-7.16872,-30.1086,-1.43374,1
-4.30123,-32.9761,-4.30123,1
-1.43374,-32.9761,-4.30123,1
-4.30123,-30.1086,-4.30123,0.5
-1.43374,-30.1086,-4.30123,0.5
-4.30123,-32.9761,-1.43374,1
-1.43374,-32.9761,-1.43374,1
-4.30123,-30.1086,-1.43374,0.5
-1.43374,-30.1086,-1.43374,0.5
-10.0362,-27.2412,-4.30123,0.5
-7.16872,-27.2412,-4.30123,0.5
-10.0362,-24.3737,-4.30123,0.5
-7.16872,-24.3737,-4.30123,0.5
-10.0362,-27.2412,-1.43374,0.5
-7.16872,-27.2412,-1.43374,0.5
-10.0362,-24.3737,-1.43374,0.5
-7.16872,-24.3737,-1.43374,0.5
-4.30123,-27.2412,-4.30123,0.5
-1.43374,-27.2412,-4.30123,0.5
-4.30123,-24.3737,-4.30123,0.5
-1.43374,-24.3737,-4.30123,0.5
-4.30123,-27.2412,-1.43374,0.5
-1.43374,-27.2412,-1.43374,0.5
-4.30123,-24.3737,-1.43374,0.5
-1.43374,-24.3737,-1.43374,0.5
-44.4461,-21.5062,-21.5062,0
-41.5786,-21.5062,-21.5062,0
-44.4461,-18.6387,-21.5062,0
-41.5786,-18.6387,-21.5062,0
-44.4461,-21.5062,-18.6387,0
-41.5786,-21.5062,-18.6387,0
-44.4461,-18.6387,-18.6387,0
-41.5786,-18.6387,-18.6387,0
-38.7111,-21.5062,-21.5062,0
-35.8436,-21.5062,-21.5062,0
-38.7111,-18.6387,-21.5062,0
-35.8436,-18.6387,-21.5062,0
-38.7111,-21.5062,-18.6387,0
-35.8436,-21.5062,-18.6387,0
-38.7111,-18.6387,-18.6387,0
-35.8436,-18.6387,-18.6387,0
-44.4461,-15.7712,-21.5062,0
-41.5786,-15.7712,-21.5062,0
-44.4461,-12.9037,-21.5062,0
-41.5786,-12.9037,-21.5062,0
-44.4461,-15.7712,-18.6387,0
-41.5786,-15.7712,-18.6387,0
-44.4461,-12.9037,-18.6387,0
-41.5786,-12.9037,-18.6387,0
-38.7111,-15.7712,-21.5062,0
-35.8436,-15.7712,-21.5062,1
-38.7111,-12.9037,-21.5062,0
-35.8436,-12.9037,-21.5062,0.5
-38.7111,-15.7712,-18.6387,0
-35.8436,-15.7712,-18.6387,1
-38.7111,-12.9037,-18.6387,0
-35.8436,-12.9037,-18.6387,0.5
-44.4461,-21.5062,-15.7712,0
-41.5786,-21.5062,-15.7712,0
-44.4461,-18.6387,-15.7712,0
-41.5786,-18.6387,-15.7712,0
-44.4461,-21.5062,-12.9037,0
-41.5786,-21.5062,-12.9037,0
-44.4461,-18.6387,-12.9037,0
-41.5786,-18.6387,-12.9037,0
-38.7111,-21.5062,-15.7712,0
-35.8436,-21.5062,-15.7712,0
-38.7111,-18.6387,-15.7712,0
-35.8436,-18.6387,-15.7712,0
-38.7111,-21.5062,-12.9037,0
-35.8436,-21.5062,-12.9037,0
-38.7111,-18.6387,-12.9037,0
-35.8436,-18.6387,-12.9037,0
-44.4461,-15.7712,-15.7712,0
-41.5786,-15.7712,-15.7712,0
-44.4461,-12.9037,-15.7712,0
-41.5786,-12.9037,-15.7712,0
-44.4461,-15.7712,-12.9037,0
-41.5786,-15.7712,-12.9037,0
-44.4461,-12.9037,-12.9037,0
-41.5786,-12.9037,-12.9037,0
-38.7111,-15.7712,-15.7712,0
-35.8436,-15.7712,-15.7712,0
-38.7111,-12.9037,-15.7712,0
-35.8436,-12.9037,-15.7712,1
-38.7111,-15.7712,-12.9037,0
-35.8436,-15.7712,-12.9037,0
-38.7111,-12.9037,-12.9037,0
-35.8436,-12.9037,-12.9037,1
-32.9761,-21.5062,-21.5062,1
-30.1086,-21.5062,-21.5062,1
-32.9761,-18.6387,-21.5062,0.5
-30.1086,-18.6387,-21.5062,0.5
-32.9761,-21.5062,-18.6387,0
-30.1086,-21.5062,-18.6387,1
-32.9761,-18.6387,-18.6387,1
-30.1086,-18.6387,-18.6387,0.5
-27.2412,-21.5062,-21.5062,0.5
-24.3737,-21.5062,-21.5062,0.5
-27.2412,-18.6387,-21.5062,0.5
-24.3737,-18.6387,-21.5062,0.5
-27.2412,-21.5062,-18.6387,0.5
-24.3737,-21.5062,-18.6387,0.5
-27.2412,-18.6387,-18.6387,0.5
-24.3737,-18.6387,-18.6387,0.5
-32.9761,-15.7712,-21.5062,0.5
-30.1086,-15.7712,-21.5062,0.5
-32.9761,-12.9037,-21.5062,0.5
-30.1086,-12.9037,-21.5062,0.5
-32.9761,-15.7712,-18.6387,0.5
-30.1086,-15.7712,-18.6387,0.5
-32.9761,-12.9037,-18.6387,0.5
-30.1086,-12.9037,-18.6387,0.5
-27.2412,-15.7712,-21.5062,0.5
-24.3737,-15.7712,-21.5062,0.5
-27.2412,-12.9037,-21.5062,0.5
-24.3737,-12.9037,-21.5062,0.5
-27.2412,-15.7712,-18.6387,0.5
-24.3737,-15.7712,-18.6387,0.5
-27.2412,-12.9037,-18.6387,0.5
-24.3737,-12.9037,-18.6387,0.5
-32.9761,-21.5062,-15.7712,0
-30.1086,-21.5062,-15.7712,1
-32.9761,-18.6387,-15.7712,1
-30.1086,-18.6387,-15.7712,0.5
-32.9761,-21.5062,-12.9037,0
-30.1086,-21.5062,-12.9037,1
-32.9761,-18.6387,-12.9037,1
-30.1086,-18.6387,-12.9037,0.5
-27.2412,-21.5062,-15.7712,0.5
-24.3737,-21.5062,-15.7712,0.5
-27.2412,-18.6387,-15.7712,0.5
-24.3737,-18.6387,-15.7712,0.5
-27.2412,-21.5062,-12.9037,0.5
-24.3737,-21.5062,-12.9037,0.5
-27.2412,-18.6387,-12.9037,0.5
-24.3737,-18.6387,-12.9037,0.5
-32.9761,-15.7712,-15.7712,0.5
-30.1086,-15.7712,-15.7712,0.5
-32.9761,-12.9037,-15.7712,0.5
-30.1086,-12.9037,-15.7712,0.5
-32.9761,-15.7712,-12.9037,0.5
-30.1086,-15.7712,-12.9037,0.5
-32.9761,-12.9037,-12.9037,0.5
-30.1086,-12.9037,-12.9037,0.5
-27.2412,-15.7712,-15.7712,0.5
-24.3737,-15.7712,-15.7712,0.5
-27.2412,-12.9037,-15.7712,0.5
-24.3737,-12.9037,-15.7712,0.5
-27.2412,-15.7712,-12.9037,0.5
-24.3737,-15.7712,-12.9037,0.5
-27.2412,-12.9037,-12.9037,0.5
-24.3737,-12.9037,-12.9037,0.5
-44.4461,-10.0362,-21.5062,0
-41.5786,-10.0362,-21.5062,0
-44.4461,-7.16872,-21.5062,0
-41.5786,-7.16872,-21.5062,0
-44.4461,-10.0362,-18.6387,0
-41.5786,-10.0362,-18.6387,0
-44.4461,-7.16872,-18.6387,0
-41.5786,-7.16872,-18.6387,0
-38.7111,-10.0362,-21.5062,0
-35.8436,-10.0362,-21.5062,0.5
-38.7111,-7.16872,-21.5062,1
-35.8436,-7.16872,-21.5062,0.5
-38.7111,-10.0362,-18.6387,0
-35.8436,-10.0362,-18.6387,0.5
-38.7111,-7.16872,-18.6387,1
-35.8436,-7.16872,-18.6387,0.5
-44.4461,-4.30123,-21.5062,0
-41.5786,-4.30123,-21.5062,0
-44.4461,-1.43374,-21.5062,0
-41.5786,-1.43374,-21.5062,0
-44.4461,-4.30123,-18.6387,0
-41.5786,-4.30123,-18.6387,0
-44.4461,-1.43374,-18.6387,0
-41.5786,-1.43374,-18.6387,0
-38.7111,-4.30123,-21.5062,0.5
-35.8436,-4.30123,-21.5062,0.5
-38.7111,-1.43374,-21.5062,0.5
-35.8436,-1.43374,-21.5062,0.5
-38.7111,-4.30123,-18.6387,0.5
-35.8436,-4.30123,-18.6387,0.5
-38.7111,-1.43374,-18.6387,0.5
-35.8436,-1.43374,-18.6387,0.5
-44.4461,-10.0362,-15.7712,0
-41.5786,-10.0362,-15.7712,0
-44.4461,-7.16872,-15.7712,0
-41.5786,-7.16872,-15.7712,0
-44.4461,-10.0362,-12.9037,0
-41.5786,-10.0362,-12.9037,0
-44.4461,-7.16872,-12.9037,0
-41.5786,-7.16872,-12.9037,0
-38.7111,-10.0362,-15.7712,0
-35.8436,-10.0362,-15.7712,0.5
-38.7111,-7.16872,-15.7712,0
-35.8436,-7.16872,-15.7712,0.5
-38.7111,-10.0362,-12.9037,0
-35.8436,-10.0362,-12.9037,0.5
-38.7111,-7.16872,-12.9037,0
-35.8436,-7.16872,-12.9037,0.5
-44.4461,-4.30123,-15.7712,0
-41.5786,-4.30123,-15.7712,0
-44.4461,-1.43374,-15.7712,0
-41.5786,-1.43374,-15.7712,0
-44.4461,-4.30123,-12.9037,0
-41.5786,-4.30123,-12.9037,0
-44.4461,-1.43374,-12.9037,0
-41.5786,-1.43374,-12.9037,0
-38.7111,-4.30123,-15.7712,1
-35.8436,-4.30123,-15.7712,0.5
-38.7111,-1.43374,-15.7712,0.5
-35.8436,-1.43374,-15.7712,0.5
-38.7111,-4.30123,-12.9037,0
-35.8436,-4.30123,-12.9037,0.5
-38.7111,-1.43374,-12.9037,0
-35.8436,-1.43374,-12.9037,0.5
-32.9761,-10.0362,-21.5062,0.5
-30.1086,-10.0362,-21.5062,0.5
-32.9761,-7.16872,-21.5062,0.5
-30.1086,-7.16872,-21.5062,0.5
-32.9761,-10.0362,-18.6387,0.5
-30.1086,-10.0362,-18.6387,0.5
-32.9761,-7.16872,-18.6387,0.5
-30.1086,-7.16872,-18.6387,0.5
-27.2412,-10.0362,-21.5062,0.5
-24.3737,-10.0362,-21.5062,0.5
-27.2412,-7.16872,-21.5062,0.5
-24.3737,-7.16872,-21.5062,0.5
-27.2412,-10.0362,-18.6387,0.5
-24.3737,-10.0362,-18.6387,0.5
-27.2412,-7.16872,-18.6387,0.5
-24.3737,-7.16872,-18.6387,0.5
-32.9761,-4.30123,-21.5062,0.5
-30.1086,-4.30123,-21.5062,0.5
-32.9761,-1.43374,-21.5062,0.5
-30.1086,-1.43374,-21.5062,0.5
-32.9761,-4.30123,-18.6387,0.5
-30.1086,-4.30123,-18.6387,0.5
-32.9761,-1.43374,-18.6387,0.5
-30.1086,-1.43374,-18.6387,0.5
-27.2412,-4.30123,-21.5062,0.5
-24.3737,-4.30123,-21.5062,0.5
-27.2412,-1.43374,-21.5062,0.5
-24.3737,-1.43374,-21.5062,0.5
-27.2412,-4.30123,-18.6387,0.5
-24.3737,-4.30123,-18.6387,0.5
-27.2412,-1.43374,-18.6387,0.5
-24.3737,-1.43374,-18.6387,0.5
-32.9761,-10.0362,-15.7712,0.5
-30.1086,-10.0362,-15.7712,0.5
-32.9761,-7.16872,-15.7712,0.5
-30.1086,-7.16872,-15.7712,0.5
-32.9761,-10.0362,-12.9037,0.5
-30.1086,-10.0362,-12.9037,0.5
-32.9761,-7.16872,-12.9037,0.5
-30.1086,-7.16872,-12.9037,0.5
-27.2412,-10.0362,-15.7712,0.5
-24.3737,-10.0362,-15.7712,0.5
-27.2412,-7.16872,-15.7712,0.5
-24.3737,-7.16872,-15.7712,0.5
-27.2412,-10.0362,-12.9037,0.5
-24.3737,-10.0362,-12.9037,0.5
-27.2412,-7.16872,-12.9037,0.5
-24.3737,-7.16872,-12.9037,0.5
-32.9761,-4.30123,-15.7712,0.5
-30.1086,-4.30123,-15.7712,0.5
-32.9761,-1.43374,-15.7712,0.5
-30.1086,-1.43374,-15.7712,0.5
-32.9761,-4.30123,-12.9037,0.5
-30.1086,-4.30123,-12.9037,0.5
-32.9761,-1.43374,-12.9037,0.5
-30.1086,-1.43374,-12.9037,0.5
-27.2412,-4.30123,-15.7712,0.5
-24.3737,-4.30123,-15.7712,0.5
-27.2412,-1.43374,-15.7712,0.5
-24.3737,-1.43374,-15.7712,0.5
-27.2412,-4.30123,-12.9037,0.5
-24.3737,-4.30123,-12.9037,0.5
-27.2412,-1.43374,-12.9037,0.5
-24.3737,-1.43374,-12.9037,0.5
-44.4461,-21.5062,-10.0362,0
-41.5786,-21.5062,-10.0362,0
-44.4461,-18.6387,-10.0362,0
-41.5786,-18.6387,-10.0362,0
-44.4461,-21.5062,-7.16872,0
-41.5786,-21.5062,-7.16872,0
-44.4461,-18.6387,-7.16872,0
-41.5786,-18.6387,-7.16872,0
-38.7111,-21.5062,-10.0362,0
-35.8436,-21.5062,-10.0362,0
-38.7111,-18.6387,-10.0362,0
-35.8436,-18.6387,-10.0362,0
-38.7111,-21.5062,-7.16872,0
-35.8436,-21.5062,-7.16872,0
-38.7111,-18.6387,-7.16872,0
-35.8436,-18.6387,-7.16872,0
-44.4461,-15.7712,-10.0362,0
-41.5786,-15.7712,-10.0362,0
-44.4461,-12.9037,-10.0362,0
-41.5786,-12.9037,-10.0362,0
-44.4461,-15.7712,-7.16872,0
-41.5786,-15.7712,-7.16872,0
-44.4461,-12.9037,-7.16872,0
-41.5786,-12.9037,-7.16872,0
-38.7111,-15.7712,-10.0362,0
-35.8436,-15.7712,-10.0362,0
-38.7111,-12.9037,-10.0362,0
-35.8436,-12.9037,-10.0362,0
-38.7111,-15.7712,-7.16872,0
-35.8436,-15.7712,-7.16872,0
-38.7111,-12.9037,-7.16872,0
-35.8436,-12.9037,-7.16872,0
-44.4461,-21.5062,-4.30123,0
-41.5786,-21.5062,-4.30123,0
-44.4461,-18.6387,-4.30123,0
-41.5786,-18.6387,-4.30123,0
-44.4461,-21.5062,-1.43374,0
-41.5786,-21.5062,-1.43374,0
-44.4461,-18.6387,-1.43374,0
-41.5786,-18.6387,-1.43374,0
-38.7111,-21.5062,-4.30123,0
-35.8436,-21.5062,-4.30123,0
-38.7111,-18.6387,-4.30123,0
-35.8436,-18.6387,-4.30123,0
-38.7111,-21.5062,-1.43374,0
-35.8436,-21.5062,-1.43374,0
-38.7111,-18.6387,-1.43374,0
-35.8436,-18.6387,-1.43374,0
-44.4461,-15.7712,-4.30123,0
-41.5786,-15.7712,-4.30123,0
-44.4461,-12.9037,-4.30123,0
-41.5786,-12.9037,-4.30123,0
-44.4461,-15.7712,-1.43374,0
-41.5786,-15.7712,-1.43374,0
-44.4461,-12.9037,-1.43374,0
-41.5786,-12.9037,-1.43374,0
-38.7111,-15.7712,-4.30123,0
-35.8436,-15.7712,-4.30123,0
-38.7111,-12.9037,-4.30123,0
-35.8436,-12.9037,-4.30123,0
-38.7111,-15.7712,-1.43374,0
-35.8436,-15.7712,-1.43374,0
-38.7111,-12.9037,-1.43374,0
-35.8436,-12.9037,-1.43374,0
-32.9761,-21.5062,-10.0362,0
-30.1086,-21.5062,-10.0362,1
-32.9761,-18.6387,-10.0362,0
-30.1086,-18.6387,-10.0362,0.5
-32.9761,-21.5062,-7.16872,0
-30.1086,-21.5062,-7.16872,0
-32.9761,-18.6387,-7.16872,0
-30.1086,-18.6387,-7.16872,1
-27.2412,-21.5062,-10.0362,1
-24.3737,-21.5062,-10.0362,0.5
-27.2412,-18.6387,-10.0362,0.5
-24.3737,-18.6387,-10.0362,0.5
-27.2412,-21.5062,-7.16872,1
-24.3737,-21.5062,-7.16872,0.5
-27.2412,-18.6387,-7.16872,0.5
-24.3737,-18.6387,-7.16872,0.5
-32.9761,-15.7712,-10.0362,1
-30.1086,-15.7712,-10.0362,0.5
-32.9761,-12.9037,-10.0362,0.5
-30.1086,-12.9037,-10.0362,0.5
-32.9761,-15.7712,-7.16872,0
-30.1086,-15.7712,-7.16872,0.5
-32.9761,-12.9037,-7.16872,1
-30.1086,-12.9037,-7.16872,0.5
-27.2412,-15.7712,-10.0362,0.5
-24.3737,-15.7712,-10.0362,0.5
-27.2412,-12.9037,-10.0362,0.5
-24.3737,-12.9037,-10.0362,0.5
-27.2412,-15.7712,-7.16872,0.5
-24.3737,-15.7712,-7.16872,0.5
-27.2412,-12.9037,-7.16872,0.5
-24.3737,-12.9037,-7.16872,0.5
-32.9761,-21.5062,-4.30123,0
-30.1086,-21.5062,-4.30123,0
-32.9761,-18.6387,-4.30123,0
-30.1086,-18.6387,-4.30123,0
-32.9761,-21.5062,-1.43374,0
-30.1086,-21.5062,-1.43374,0
-32.9761,-18.6387,-1.43374,0
-30.1086,-18.6387,-1.43374,0
-27.2412,-21.5062,-4.30123,0
-24.3737,-21.5062,-4.30123,1
-27.2412,-18.6387,-4.30123,1
-24.3737,-18.6387,-4.30123,0.5
-27.2412,-21.5062,-1.43374,0
-24.3737,-21.5062,-1.43374,1
-27.2412,-18.6387,-1.43374,1
-24.3737,-18.6387,-1.43374,0.5
-32.9761,-15.7712,-4.30123,0
-30.1086,-15.7712,-4.30123,1
-32.9761,-12.9037,-4.30123,0
-30.1086,-12.9037,-4.30123,0.5
-32.9761,-15.7712,-1.43374,0
-30.1086,-15.7712,-1.43374,0
-32.9761,-12.9037,-1.43374,0
-30.1086,-12.9037,-1.43374,1
-27.2412,-15.7712,-4.30123,0.5
-24.3737,-15.7712,-4.30123,0.5
-27.2412,-12.9037,-4.30123,0.5
-24.3737,-12.9037,-4.30123,0.5
-27.2412,-15.7712,-1.43374,0.5
-24.3737,-15.7712,-1.43374,0.5
-27.2412,-12.9037,-1.43374,0.5
-24.3737,-12.9037,-1.43374,0.5
-44.4461,-10.0362,-10.0362,0
-41.5786,-10.0362,-10.0362,0
-44.4461,-7.16872,-10.0362,0
-41.5786,-7.16872,-10.0362,0
-44.4461,-10.0362,-7.16872,0
-41.5786,-10.0362,-7.16872,0
-44.4461,-7.16872,-7.16872,0
-41.5786,-7.16872,-7.16872,0
-38.7111,-10.0362,-10.0362,0
-35.8436,-10.0362,-10.0362,1
-38.7111,-7.16872,-10.0362,0
-35.8436,-7.16872,-10.0362,0.5
-38.7111,-10.0362,-7.16872,0
-35.8436,-10.0362,-7.16872,0
-38.7111,-7.16872,-7.16872,0
-35.8436,-7.16872,-7.16872,1
-44.4461,-4.30123,-10.0362,0
-41.5786,-4.30123,-10.0362,0
-44.4461,-1.43374,-10.0362,0
-41.5786,-1.43374,-10.0362,0
-44.4461,-4.30123,-7.16872,0
-41.5786,-4.30123,-7.16872,0
-44.4461,-1.43374,-7.16872,0
-41.5786,-1.43374,-7.16872,0
-38.7111,-4.30123,-10.0362,0
-35.8436,-4.30123,-10.0362,0.5
-38.7111,-1.43374,-10.0362,0
-35.8436,-1.43374,-10.0362,0.5
-38.7111,-4.30123,-7.16872,0
-35.8436,-4.30123,-7.16872,0.5
-38.7111,-1.43374,-7.16872,0
-35.8436,-1.43374,-7.16872,1
-44.4461,-10.0362,-4.30123,0
-41.5786,-10.0362,-4.30123,0
-44.4461,-7.16872,-4.30123,0
-41.5786,-7.16872,-4.30123,0
-44.4461,-10.0362,-1.43374,0
-41.5786,-10.0362,-1.43374,0
-44.4461,-7.16872,-1.43374,0
-41.5786,-7.16872,-1.43374,0
-38.7111,-10.0362,-4.30123,0
-35.8436,-10.0362,-4.30123,0
-38.7111,-7.16872,-4.30123,0
-35.8436,-7.16872,-4.30123,0
-38.7111,-10.0362,-1.43374,0
-35.8436,-10.0362,-1.43374,0
-38.7111,-7.16872,-1.43374,0
-35.8436,-7.16872,-1.43374,0
-44.4461,-4.30123,-4.30123,0
-41.5786,-4.30123,-4.30123,0
-44.4461,-1.43374,-4.30123,0
-41.5786,-1.43374,-4.30123,0
-44.4461,-4.30123,-1.43374,0
-41.5786,-4.30123,-1.43374,0
-44.4461,-1.43374,-1.43374,0
-41.5786,-1.43374,-1.43374,0
-38.7111,-4.30123,-4.30123,0
-35.8436,-4.30123,-4.30123,0
-38.7111,-1.43374,-4.30123,0
-35.8436,-1.43374,-4.30123,0
-38.7111,-4.30123,-1.43374,0
-35.8436,-4.30123,-1.43374,0
-38.7111,-1.43374,-1.43374,0
-35.8436,-1.43374,-1.43374,0
-32.9761,-10.0362,-10.0362,0.5
-30.1086,-10.0362,-10.0362,0.5
-32.9761,-7.16872,-10.0362,0.5
-30.1086,-7.16872,-10.0362,0.5
-32.9761,-10.0362,-7.16872,0.5
-30.1086,-10.0362,-7.16872,0.5
-32.9761,-7.16872,-7.16872,0.5
-30.1086,-7.16872,-7.16872,0.5
-27.2412,-10.0362,-10.0362,0.5
-24.3737,-10.0362,-10.0362,0.5
-27.2412,-7.16872,-10.0362,0.5
-24.3737,-7.16872,-10.0362,0.5
-27.2412,-10.0362,-7.16872,0.5
-24.3737,-10.0362,-7.16872,0.5
-27.2412,-7.16872,-7.16872,0.5
-24.3737,-7.16872,-7.16872,0.5
-32.9761,-4.30123,-10.0362,0.5
-30.1086,-4.30123,-10.0362,0.5
-32.9761,-1.43374,-10.0362,0.5
-30.1086,-1.43374,-10.0362,0.5
-32.9761,-4.30123,-7.16872,0.5
-30.1086,-4.30123,-7.16872,0.5
-32.9761,-1.43374,-7.16872,0.5
-30.1086,-1.43374,-7.16872,0.5
-27.2412,-4.30123,-10.0362,0.5
-24.3737,-4.30123,-10.0362,0.5
-27.2412,-1.43374,-10.0362,0.5
-24.3737,-1.43374,-10.0362,0.5
-27.2412,-4.30123,-7.16872,0.5
-24.3737,-4.30123,-7.16872,0.5
-27.2412,-1.43374,-7.16872,0.5
-24.3737,-1.43374,-7.16872,0.5
-32.9761,-10.0362,-4.30123,1
-30.1086,-10.0362,-4.30123,0.5
-32.9761,-7.16872,-4.30123,0.5
-30.1086,-7.16872,-4.30123,0.5
-32.9761,-10.0362,-1.43374,0
-30.1086,-10.0362,-1.43374,0.5
-32.9761,-7.16872,-1.43374,0
-30.1086,-7.16872,-1.43374,0.5
-27.2412,-10.0362,-4.30123,0.5
-24.3737,-10.0362,-4.30123,0.5
-27.2412,-7.16872,-4.30123,0.5
-24.3737,-7.16872,-4.30123,0.5
-27.2412,-10.0362,-1.43374,0.5
-24.3737,-10.0362,-1.43374,0.5
-27.2412,-7.16872,-1.43374,0.5
-24.3737,-7.16872,-1.43374,0.5
-32.9761,-4.30123,-4.30123,0.5
-30.1086,-4.30123,-4.30123,0.5
-32.9761,-1.43374,-4.30123,0.5
-30.1086,-1.43374,-4.30123,0.5
-32.9761,-4.30123,-1.43374,1
-30.1086,-4.30123,-1.43374,0.5
-32.9761,-1.43374,-1.43374,0.5
-30.1086,-1.43374,-1.43374,0.5
-27.2412,-4.30123,-4.30123,0.5
-24.3737,-4.30123,-4.30123,0.5
-27.2412,-1.43374,-4.30123,0.5
-24.3737,-1.43374,-4.30123,0.5
-27.2412,-4.30123,-1.43374,0.5
-24.3737,-4.30123,-1.43374,0.5
-27.2412,-1.43374,-1.43374,0.5
-24.3737,-1.43374,-1.43374,0.5
-21.5062,-21.5062,-21.5062,0.5
-18.6387,-21.5062,-21.5062,0.5
-21.5062,-18.6387,-21.5062,0.5
